>	134.00	72.00	106.00		-5.33	-301.20	135.09
>	134.00	76.00	106.00		-0.87	-48.87	214.62
>	134.00	80.00	106.00		-2.72	-153.61	-28.36
>	134.00	84.00	106.00		-4.76	-269.01	209.75
>	134.00	88.00	106.00		-0.24	-13.41	141.46
>	134.00	40.00	110.00		0.19	10.52	84.99
>	134.00	44.00	110.00		4.69	264.87	12.18
>	134.00	48.00	110.00		0.77	43.52	-132.75
>	134.00	52.00	110.00		1.39	78.53	129.53
>	134.00	56.00	110.00		4.50	254.11	-68.41
>	134.00	60.00	110.00		-0.18	-10.43	-71.93
>	134.00	64.00	110.00		2.83	159.82	130.61
>	134.00	68.00	110.00		3.57	201.79	-130.65
>	134.00	72.00	110.00		-0.41	-23.33	8.35
>	134.00	76.00	110.00		4.05	229.00	87.89
>	134.00	80.00	110.00		2.20	124.25	-155.09
>	134.00	84.00	110.00		0.16	8.86	83.02
>	134.00	88.00	110.00		4.68	264.46	14.72
>	134.00	40.00	114.00		-2.83	-159.96	338.42
>	134.00	44.00	114.00		1.67	94.39	265.61
>	134.00	48.00	114.00		-2.25	-126.96	120.67
>	134.00	52.00	114.00		-1.63	-91.94	382.95
>	134.00	56.00	114.00		1.48	83.63	185.01
>	134.00	60.00	114.00		-3.20	-180.91	181.50
>	134.00	64.00	114.00		-0.19	-10.65	384.03
>	134.00	68.00	114.00		0.55	31.31	122.78
>	134.00	72.00	114.00		-3.43	-193.81	261.78
>	134.00	76.00	114.00		1.04	58.52	341.32
>	134.00	80.00	114.00		-0.82	-46.22	98.33
>	134.00	84.00	114.00		-2.86	-161.62	336.44
>	134.00	88.00	114.00		1.66	93.98	268.15
>	138.00	40.00	50.00		120.54	100.44	35.84
>	138.00	44.00	50.00		-74.90	-62.41	-36.97
>	138.00	48.00	50.00		95.18	79.31	-181.90
>	138.00	52.00	50.00		68.27	56.89	80.38
>	138.00	56.00	50.00		-66.63	-55.52	-117.56
>	138.00	60.00	50.00		136.63	113.85	-121.08
>	138.00	64.00	50.00		5.81	4.84	81.46
>	138.00	68.00	50.00		-26.43	-22.03	-179.80
>	138.00	72.00	50.00		146.54	122.11	-40.80
>	138.00	76.00	50.00		-47.34	-39.45	38.74
>	138.00	80.00	50.00		33.14	27.62	-204.24
>	138.00	84.00	50.00		121.81	101.50	33.87
>	138.00	88.00	50.00		-74.59	-62.15	-34.43
>	138.00	40.00	54.00		-6.45	-5.38	292.69
>	138.00	44.00	54.00		-201.89	-168.22	219.88
>	138.00	48.00	54.00		-31.81	-26.51	74.95
>	138.00	52.00	54.00		-58.71	-48.92	337.23
>	138.00	56.00	54.00		-193.62	-161.33	139.29
>	138.00	60.00	54.00		9.65	8.04	135.77
>	138.00	64.00	54.00		-121.18	-100.97	338.31
>	138.00	68.00	54.00		-153.42	-127.84	77.05
>	138.00	72.00	54.00		19.55	16.29	216.06
>	138.00	76.00	54.00		-174.33	-145.26	295.59
>	138.00	80.00	54.00		-93.84	-78.19	52.61
>	138.00	84.00	54.00		-5.18	-4.31	290.72
>	138.00	88.00	54.00		-201.57	-167.96	222.43
>	138.00	40.00	58.00		205.02	170.83	160.31
>	138.00	44.00	58.00		9.59	7.99	87.50
>	138.00	48.00	58.00		179.66	149.70	-57.43
>	138.00	52.00	58.00		152.76	127.29	204.85
>	138.00	56.00	58.00		17.85	14.88	6.91
>	138.00	60.00	58.00		221.12	184.25	3.40
>	138.00	64.00	58.00		90.30	75.24	205.93
>	138.00	68.00	58.00		58.05	48.37	-55.33
>	138.00	72.00	58.00		231.03	192.50	83.68
>	138.00	76.00	58.00		37.15	30.95	163.22
>	138.00	80.00	58.00		117.63	98.02	-79.77
>	138.00	84.00	58.00		206.30	171.90	158.34
>	138.00	88.00	58.00		9.90	8.25	90.05
>	138.00	40.00	62.00		-28.40	-23.67	129.07
>	138.00	44.00	62.00		-223.84	-186.52	56.26
>	138.00	48.00	62.00		-53.76	-44.80	-88.67
>	138.00	52.00	62.00		-80.67	-67.22	173.61
>	138.00	56.00	62.00		-215.57	-179.63	-24.33
>	138.00	60.00	62.00		-12.31	-10.26	-27.84
>	138.00	64.00	62.00		-143.13	-119.26	174.69
>	138.00	68.00	62.00		-175.37	-146.13	-86.57
>	138.00	72.00	62.00		-2.40	-2.00	52.44
>	138.00	76.00	62.00		-196.28	-163.55	131.98
>	138.00	80.00	62.00		-115.80	-96.49	-111.01
>	138.00	84.00	62.00		-27.13	-22.61	127.10
>	138.00	88.00	62.00		-223.53	-186.25	58.81
>	138.00	40.00	66.00		157.95	131.61	314.69
>	138.00	44.00	66.00		-37.49	-31.23	241.88
>	138.00	48.00	66.00		132.59	110.48	96.95
>	138.00	52.00	66.00		105.69	88.06	359.23
>	138.00	56.00	66.00		-29.22	-24.35	161.29
>	138.00	60.00	66.00		174.05	145.03	157.78
>	138.00	64.00	66.00		43.23	36.02	360.31
>	138.00	68.00	66.00		10.98	9.15	99.05
>	138.00	72.00	66.00		183.96	153.28	238.06
>	138.00	76.00	66.00		-9.93	-8.27	317.60
>	138.00	80.00	66.00		70.56	58.79	74.61
>	138.00	84.00	66.00		159.23	132.67	312.72
>	138.00	88.00	66.00		-37.17	-30.97	244.43
>	138.00	40.00	70.00		73.77	61.47	29.58
>	138.00	44.00	70.00		-121.67	-101.38	-43.23
>	138.00	48.00	70.00		48.41	40.34	-188.16
>	138.00	52.00	70.00		21.51	17.92	74.12
>	138.00	56.00	70.00		-113.40	-94.49	-123.82
>	138.00	60.00	70.00		89.87	74.88	-127.34
>	138.00	64.00	70.00		-40.95	-34.12	75.20
>	138.00	68.00	70.00		-73.20	-60.99	-186.06
>	138.00	72.00	70.00		99.78	83.14	-47.06
>	138.00	76.00	70.00		-94.11	-78.41	32.48
>	138.00	80.00	70.00		-13.62	-11.35	-210.50
>	138.00	84.00	70.00		75.05	62.53	27.61
>	138.00	88.00	70.00		-121.35	-101.12	-40.69
>	138.00	40.00	74.00		30.88	25.73	329.88
>	138.00	44.00	74.00		-164.55	-137.11	257.07
>	138.00	48.00	74.00		5.53	4.60	112.14
>	138.00	52.00	74.00		-21.38	-17.81	374.42
>	138.00	56.00	74.00		-156.29	-130.22	176.48
>	138.00	60.00	74.00		46.98	39.15	172.96
>	138.00	64.00	74.00		-83.84	-69.86	375.49
>	138.00	68.00	74.00		-116.09	-96.73	114.24
>	138.00	72.00	74.00		56.89	47.40	253.24
>	138.00	76.00	74.00		-136.99	-114.15	332.78
>	138.00	80.00	74.00		-56.51	-47.09	89.80
>	138.00	84.00	74.00		32.16	26.79	327.91
>	138.00	88.00	74.00		-164.24	-136.85	259.61
>	138.00	40.00	78.00		188.16	156.78	103.19
>	138.00	44.00	78.00		-7.28	-6.07	30.38
>	138.00	48.00	78.00		162.80	135.65	-114.55
>	138.00	52.00	78.00		135.89	113.23	147.73
>	138.00	56.00	78.00		0.99	0.82	-50.21
>	138.00	60.00	78.00		204.25	170.19	-53.72
>	138.00	64.00	78.00		73.43	61.19	148.81
>	138.00	68.00	78.00		41.19	34.32	-112.45
>	138.00	72.00	78.00		214.16	178.45	26.56
>	138.00	76.00	78.00		20.28	16.90	106.10
>	138.00	80.00	78.00		100.77	83.96	-136.89
>	138.00	84.00	78.00		189.43	157.84	101.22
>	138.00	88.00	78.00		-6.97	-5.80	32.93
>	138.00	40.00	82.00		-37.00	-30.83	189.24
>	138.00	44.00	82.00		-232.43	-193.67	116.43
>	138.00	48.00	82.00		-62.36	-51.96	-28.51
>	138.00	52.00	82.00		-89.26	-74.38	233.77
>	138.00	56.00	82.00		-224.17	-186.79	35.83
>	138.00	60.00	82.00		-20.90	-17.41	32.32
>	138.00	64.00	82.00		-151.72	-126.42	234.85
>	138.00	68.00	82.00		-183.97	-153.29	-26.40
>	138.00	72.00	82.00		-10.99	-9.16	112.60
>	138.00	76.00	82.00		-204.87	-170.71	192.14
>	138.00	80.00	82.00		-124.39	-103.65	-50.84
>	138.00	84.00	82.00		-35.72	-29.77	187.27
>	138.00	88.00	82.00		-232.12	-193.41	118.97
>	138.00	40.00	86.00		189.46	157.87	269.28
>	138.00	44.00	86.00		-5.98	-4.98	196.47
>	138.00	48.00	86.00		164.10	136.74	51.54
>	138.00	52.00	86.00		137.20	114.32	313.82
>	138.00	56.00	86.00		2.29	1.91	115.88
>	138.00	60.00	86.00		205.56	171.28	112.36
>	138.00	64.00	86.00		74.74	62.27	314.89
>	138.00	68.00	86.00		42.49	35.40	53.64
>	138.00	72.00	86.00		215.47	179.54	192.64
>	138.00	76.00	86.00		21.58	17.98	272.18
>	138.00	80.00	86.00		102.07	85.05	29.20
>	138.00	84.00	86.00		190.73	158.93	267.31
>	138.00	88.00	86.00		-5.66	-4.72	199.01
>	138.00	40.00	90.00		28.66	23.88	46.82
>	138.00	44.00	90.00		-166.77	-138.96	-25.99
>	138.00	48.00	90.00		3.31	2.75	-170.92
>	138.00	52.00	90.00		-23.60	-19.66	91.36
>	138.00	56.00	90.00		-158.51	-132.07	-106.58
>	138.00	60.00	90.00		44.76	37.30	-110.10
>	138.00	64.00	90.00		-86.06	-71.71	92.43
>	138.00	68.00	90.00		-118.31	-98.58	-168.82
>	138.00	72.00	90.00		54.67	45.55	-29.82
>	138.00	76.00	90.00		-139.21	-116.00	49.72
>	138.00	80.00	90.00		-58.73	-48.93	-193.26
>	138.00	84.00	90.00		29.94	24.95	44.85
>	138.00	88.00	90.00		-166.46	-138.70	-23.45
>	138.00	40.00	94.00		76.25	63.54	345.92
>	138.00	44.00	94.00		-119.19	-99.31	273.11
>	138.00	48.00	94.00		50.89	42.41	128.17
>	138.00	52.00	94.00		23.99	19.99	390.45
>	138.00	56.00	94.00		-110.92	-92.42	192.51
>	138.00	60.00	94.00		92.35	76.95	189.00
>	138.00	64.00	94.00		-38.47	-32.06	391.53
>	138.00	68.00	94.00		-70.72	-58.93	130.28
>	138.00	72.00	94.00		102.26	85.21	269.28
>	138.00	76.00	94.00		-91.63	-76.35	348.82
>	138.00	80.00	94.00		-11.14	-9.28	105.83
>	138.00	84.00	94.00		77.53	64.60	343.94
>	138.00	88.00	94.00		-118.87	-99.05	275.65
>	138.00	40.00	98.00		155.94	129.94	58.63
>	138.00	44.00	98.00		-39.49	-32.91	-14.18
>	138.00	48.00	98.00		130.59	108.81	-159.12
>	138.00	52.00	98.00		103.68	86.39	103.16
>	138.00	56.00	98.00		-31.23	-26.02	-94.78
>	138.00	60.00	98.00		172.04	143.35	-98.29
>	138.00	64.00	98.00		41.22	34.35	104.24
>	138.00	68.00	98.00		8.97	7.48	-157.01
>	138.00	72.00	98.00		181.95	151.61	-18.01
>	138.00	76.00	98.00		-11.93	-9.94	61.53
>	138.00	80.00	98.00		68.55	57.12	-181.46
>	138.00	84.00	98.00		157.22	131.00	56.65
>	138.00	88.00	98.00		-39.18	-32.65	-11.64
>	138.00	40.00	102.00		-27.46	-22.88	249.16
>	138.00	44.00	102.00		-222.90	-185.73	176.35
>	138.00	48.00	102.00		-52.82	-44.01	31.42
>	138.00	52.00	102.00		-79.73	-66.43	293.69
>	138.00	56.00	102.00		-214.63	-178.84	95.75
>	138.00	60.00	102.00		-11.37	-9.47	92.24
>	138.00	64.00	102.00		-142.19	-118.48	294.77
>	138.00	68.00	102.00		-174.43	-145.35	33.52
>	138.00	72.00	102.00		-1.46	-1.21	172.52
>	138.00	76.00	102.00		-195.34	-162.77	252.06
>	138.00	80.00	102.00		-114.86	-95.70	9.08
>	138.00	84.00	102.00		-26.19	-21.82	247.19
>	138.00	88.00	102.00		-222.59	-185.47	178.89
>	138.00	40.00	106.00		205.43	171.17	211.72
>	138.00	44.00	106.00		9.99	8.32	138.91
>	138.00	48.00	106.00		180.07	150.04	-6.02
>	138.00	52.00	106.00		153.16	127.62	256.26
>	138.00	56.00	106.00		18.26	15.21	58.32
>	138.00	60.00	106.00		221.52	184.58	54.81
>	138.00	64.00	106.00		90.70	75.58	257.34
>	138.00	68.00	106.00		58.46	48.71	-3.92
>	138.00	72.00	106.00		231.43	192.84	135.09
>	138.00	76.00	106.00		37.55	31.29	214.62
>	138.00	80.00	106.00		118.03	98.35	-28.36
>	138.00	84.00	106.00		206.70	172.23	209.75
>	138.00	88.00	106.00		10.30	8.58	141.46
>	138.00	40.00	110.00		-8.08	-6.73	84.99
>	138.00	44.00	110.00		-203.52	-169.58	12.18
>	138.00	48.00	110.00		-33.44	-27.86	-132.75
>	138.00	52.00	110.00		-60.34	-50.28	129.53
>	138.00	56.00	110.00		-195.25	-162.69	-68.41
>	138.00	60.00	110.00		8.02	6.68	-71.93
>	138.00	64.00	110.00		-122.80	-102.33	130.61
>	138.00	68.00	110.00		-155.05	-129.19	-130.65
>	138.00	72.00	110.00		17.93	14.94	8.35
>	138.00	76.00	110.00		-175.96	-146.62	87.89
>	138.00	80.00	110.00		-95.47	-79.55	-155.09
>	138.00	84.00	110.00		-6.81	-5.67	83.02
>	138.00	88.00	110.00		-203.20	-169.32	14.72
>	138.00	40.00	114.00		122.91	102.41	338.42
>	138.00	44.00	114.00		-72.53	-60.43	265.61
>	138.00	48.00	114.00		97.55	81.28	120.67
>	138.00	52.00	114.00		70.65	58.87	382.95
>	138.00	56.00	114.00		-64.26	-53.54	185.01
>	138.00	60.00	114.00		139.01	115.83	181.50
>	138.00	64.00	114.00		8.19	6.82	384.03
>	138.00	68.00	114.00		-24.06	-20.05	122.78
>	138.00	72.00	114.00		148.92	124.08	261.78
>	138.00	76.00	114.00		-44.97	-37.47	341.32
>	138.00	80.00	114.00		35.52	29.60	98.33
>	138.00	84.00	114.00		124.18	103.48	336.44
>	138.00	88.00	114.00		-72.21	-60.17	268.15
>	142.00	40.00	50.00		-154.80	25.57	35.84
>	142.00	44.00	50.00		96.19	-15.89	-36.97
>	142.00	48.00	50.00		-122.23	20.19	-181.90
>	142.00	52.00	50.00		-87.68	14.48	80.38
>	142.00	56.00	50.00		85.57	-14.14	-117.56
>	142.00	60.00	50.00		-175.47	28.99	-121.08
>	142.00	64.00	50.00		-7.46	1.23	81.46
>	142.00	68.00	50.00		33.95	-5.61	-179.80
>	142.00	72.00	50.00		-188.20	31.09	-40.80
>	142.00	76.00	50.00		60.80	-10.04	38.74
>	142.00	80.00	50.00		-42.57	7.03	-204.24
>	142.00	84.00	50.00		-156.43	25.84	33.87
>	142.00	88.00	50.00		95.79	-15.82	-34.43
>	142.00	40.00	54.00		8.29	-1.37	292.69
>	142.00	44.00	54.00		259.27	-42.83	219.88
>	142.00	48.00	54.00		40.85	-6.75	74.95
>	142.00	52.00	54.00		75.40	-12.46	337.23
>	142.00	56.00	54.00		248.66	-41.08	139.29
>	142.00	60.00	54.00		-12.39	2.05	135.77
>	142.00	64.00	54.00		155.62	-25.71	338.31
>	142.00	68.00	54.00		197.03	-32.55	77.05
>	142.00	72.00	54.00		-25.11	4.15	216.06
>	142.00	76.00	54.00		223.88	-36.99	295.59
>	142.00	80.00	54.00		120.52	-19.91	52.61
>	142.00	84.00	54.00		6.65	-1.10	290.72
>	142.00	88.00	54.00		258.87	-42.77	222.43
>	142.00	40.00	58.00		-263.30	43.50	160.31
>	142.00	44.00	58.00		-12.31	2.03	87.50
>	142.00	48.00	58.00		-230.73	38.12	-57.43
>	142.00	52.00	58.00		-196.18	32.41	204.85
>	142.00	56.00	58.00		-22.93	3.79	6.91
>	142.00	60.00	58.00		-283.97	46.91	3.40
>	142.00	64.00	58.00		-115.97	19.16	205.93
>	142.00	68.00	58.00		-74.55	12.32	-55.33
>	142.00	72.00	58.00		-296.70	49.01	83.68
>	142.00	76.00	58.00		-47.70	7.88	163.22
>	142.00	80.00	58.00		-151.07	24.96	-79.77
>	142.00	84.00	58.00		-264.94	43.77	158.34
>	142.00	88.00	58.00		-12.71	2.10	90.05
>	142.00	40.00	62.00		36.48	-6.03	129.07
>	142.00	44.00	62.00		287.47	-47.49	56.26
>	142.00	48.00	62.00		69.04	-11.41	-88.67
>	142.00	52.00	62.00		103.60	-17.11	173.61
>	142.00	56.00	62.00		276.85	-45.74	-24.33
>	142.00	60.00	62.00		15.81	-2.61	-27.84
>	142.00	64.00	62.00		183.81	-30.37	174.69
>	142.00	68.00	62.00		225.22	-37.21	-86.57
>	142.00	72.00	62.00		3.08	-0.51	52.44
>	142.00	76.00	62.00		252.07	-41.64	131.98
>	142.00	80.00	62.00		148.71	-24.57	-111.01
>	142.00	84.00	62.00		34.84	-5.76	127.10
>	142.00	88.00	62.00		287.06	-47.42	58.81
>	142.00	40.00	66.00		-202.85	33.51	314.69
>	142.00	44.00	66.00		48.14	-7.95	241.88
>	142.00	48.00	66.00		-170.28	28.13	96.95
>	142.00	52.00	66.00		-135.73	22.42	359.23
>	142.00	56.00	66.00		37.52	-6.20	161.29
>	142.00	60.00	66.00		-223.52	36.93	157.78
>	142.00	64.00	66.00		-55.51	9.17	360.31
>	142.00	68.00	66.00		-14.10	2.33	99.05
>	142.00	72.00	66.00		-236.25	39.03	238.06
>	142.00	76.00	66.00		12.75	-2.11	317.60
>	142.00	80.00	66.00		-90.62	14.97	74.61
>	142.00	84.00	66.00		-204.48	33.78	312.72
>	142.00	88.00	66.00		47.74	-7.89	244.43
>	142.00	40.00	70.00		-94.74	15.65	29.58
>	142.00	44.00	70.00		156.25	-25.81	-43.23
>	142.00	48.00	70.00		-62.18	10.27	-188.16
>	142.00	52.00	70.00		-27.62	4.56	74.12
>	142.00	56.00	70.00		145.63	-24.06	-123.82
>	142.00	60.00	70.00		-115.41	19.07	-127.34
>	142.00	64.00	70.00		52.59	-8.69	75.20
>	142.00	68.00	70.00		94.00	-15.53	-186.06
>	142.00	72.00	70.00		-128.14	21.17	-47.06
>	142.00	76.00	70.00		120.85	-19.97	32.48
>	142.00	80.00	70.00		17.49	-2.89	-210.50
>	142.00	84.00	70.00		-96.38	15.92	27.61
>	142.00	88.00	70.00		155.84	-25.75	-40.69
>	142.00	40.00	74.00		-39.66	6.55	329.88
>	142.00	44.00	74.00		211.33	-34.91	257.07
>	142.00	48.00	74.00		-7.10	1.17	112.14
>	142.00	52.00	74.00		27.46	-4.54	374.42
>	142.00	56.00	74.00		200.71	-33.16	176.48
>	142.00	60.00	74.00		-60.33	9.97	172.96
>	142.00	64.00	74.00		107.67	-17.79	375.49
>	142.00	68.00	74.00		149.08	-24.63	114.24
>	142.00	72.00	74.00		-73.06	12.07	253.24
>	142.00	76.00	74.00		175.93	-29.06	332.78
>	142.00	80.00	74.00		72.57	-11.99	89.80
>	142.00	84.00	74.00		-41.30	6.82	327.91
>	142.00	88.00	74.00		210.92	-34.84	259.61
>	142.00	40.00	78.00		-241.64	39.92	103.19
>	142.00	44.00	78.00		9.35	-1.54	30.38
>	142.00	48.00	78.00		-209.08	34.54	-114.55
>	142.00	52.00	78.00		-174.52	28.83	147.73
>	142.00	56.00	78.00		-1.27	0.21	-50.21
>	142.00	60.00	78.00		-262.31	43.33	-53.72
>	142.00	64.00	78.00		-94.31	15.58	148.81
>	142.00	68.00	78.00		-52.90	8.74	-112.45
>	142.00	72.00	78.00		-275.04	45.44	26.56
>	142.00	76.00	78.00		-26.05	4.30	106.10
>	142.00	80.00	78.00		-129.41	21.38	-136.89
>	142.00	84.00	78.00		-243.28	40.19	101.22
>	142.00	88.00	78.00		8.95	-1.48	32.93
>	142.00	40.00	82.00		47.51	-7.85	189.24
>	142.00	44.00	82.00		298.50	-49.31	116.43
>	142.00	48.00	82.00		80.08	-13.23	-28.51
>	142.00	52.00	82.00		114.63	-18.94	233.77
>	142.00	56.00	82.00		287.88	-47.56	35.83
>	142.00	60.00	82.00		26.84	-4.43	32.32
>	142.00	64.00	82.00		194.85	-32.19	234.85
>	142.00	68.00	82.00		236.26	-39.03	-26.40
>	142.00	72.00	82.00		14.12	-2.33	112.60
>	142.00	76.00	82.00		263.11	-43.47	192.14
>	142.00	80.00	82.00		159.75	-26.39	-50.84
>	142.00	84.00	82.00		45.88	-7.58	187.27
>	142.00	88.00	82.00		298.10	-49.25	118.97
>	142.00	40.00	86.00		-243.31	40.20	269.28
>	142.00	44.00	86.00		7.68	-1.27	196.47
>	142.00	48.00	86.00		-210.75	34.82	51.54
>	142.00	52.00	86.00		-176.19	29.11	313.82
>	142.00	56.00	86.00		-2.94	0.49	115.88
>	142.00	60.00	86.00		-263.99	43.61	112.36
>	142.00	64.00	86.00		-95.98	15.86	314.89
>	142.00	68.00	86.00		-54.57	9.01	53.64
>	142.00	72.00	86.00		-276.71	45.71	192.64
>	142.00	76.00	86.00		-27.72	4.58	272.18
>	142.00	80.00	86.00		-131.08	21.65	29.20
>	142.00	84.00	86.00		-244.95	40.47	267.31
>	142.00	88.00	86.00		7.27	-1.20	199.01
>	142.00	40.00	90.00		-36.81	6.08	46.82
>	142.00	44.00	90.00		214.18	-35.38	-25.99
>	142.00	48.00	90.00		-4.25	0.70	-170.92
>	142.00	52.00	90.00		30.31	-5.01	91.36
>	142.00	56.00	90.00		203.56	-33.63	-106.58
>	142.00	60.00	90.00		-57.48	9.50	-110.10
>	142.00	64.00	90.00		110.52	-18.26	92.43
>	142.00	68.00	90.00		151.93	-25.10	-168.82
>	142.00	72.00	90.00		-70.21	11.60	-29.82
>	142.00	76.00	90.00		178.78	-29.54	49.72
>	142.00	80.00	90.00		75.42	-12.46	-193.26
>	142.00	84.00	90.00		-38.45	6.35	44.85
>	142.00	88.00	90.00		213.77	-35.32	-23.45
>	142.00	40.00	94.00		-97.93	16.18	345.92
>	142.00	44.00	94.00		153.06	-25.29	273.11
>	142.00	48.00	94.00		-65.36	10.80	128.17
>	142.00	52.00	94.00		-30.81	5.09	390.45
>	142.00	56.00	94.00		142.45	-23.53	192.51
>	142.00	60.00	94.00		-118.60	19.59	189.00
>	142.00	64.00	94.00		49.41	-8.16	391.53
>	142.00	68.00	94.00		90.82	-15.00	130.28
>	142.00	72.00	94.00		-131.32	21.69	269.28
>	142.00	76.00	94.00		117.67	-19.44	348.82
>	142.00	80.00	94.00		14.31	-2.36	105.83
>	142.00	84.00	94.00		-99.56	16.45	343.94
>	142.00	88.00	94.00		152.66	-25.22	275.65
>	142.00	40.00	98.00		-200.27	33.08	58.63
>	142.00	44.00	98.00		50.72	-8.38	-14.18
>	142.00	48.00	98.00		-167.70	27.70	-159.12
>	142.00	52.00	98.00		-133.15	22.00	103.16
>	142.00	56.00	98.00		40.10	-6.62	-94.78
>	142.00	60.00	98.00		-220.94	36.50	-98.29
>	142.00	64.00	98.00		-52.94	8.75	104.24
>	142.00	68.00	98.00		-11.52	1.90	-157.01
>	142.00	72.00	98.00		-233.67	38.60	-18.01
>	142.00	76.00	98.00		15.33	-2.53	61.53
>	142.00	80.00	98.00		-88.04	14.54	-181.46
>	142.00	84.00	98.00		-201.91	33.35	56.65
>	142.00	88.00	98.00		50.32	-8.31	-11.64
>	142.00	40.00	102.00		35.27	-5.83	249.16
>	142.00	44.00	102.00		286.26	-47.29	176.35
>	142.00	48.00	102.00		67.84	-11.21	31.42
>	142.00	52.00	102.00		102.39	-16.91	293.69
>	142.00	56.00	102.00		275.64	-45.54	95.75
>	142.00	60.00	102.00		14.60	-2.41	92.24
>	142.00	64.00	102.00		182.60	-30.17	294.77
>	142.00	68.00	102.00		224.01	-37.01	33.52
>	142.00	72.00	102.00		1.87	-0.31	172.52
>	142.00	76.00	102.00		250.87	-41.44	252.06
>	142.00	80.00	102.00		147.50	-24.37	9.08
>	142.00	84.00	102.00		33.63	-5.56	247.19
>	142.00	88.00	102.00		285.86	-47.22	178.89
>	142.00	40.00	106.00		-263.82	43.58	211.72
>	142.00	44.00	106.00		-12.83	2.12	138.91
>	142.00	48.00	106.00		-231.25	38.20	-6.02
>	142.00	52.00	106.00		-196.70	32.49	256.26
>	142.00	56.00	106.00		-23.45	3.87	58.32
>	142.00	60.00	106.00		-284.49	47.00	54.81
>	142.00	64.00	106.00		-116.48	19.24	257.34
>	142.00	68.00	106.00		-75.07	12.40	-3.92
>	142.00	72.00	106.00		-297.21	49.10	135.09
>	142.00	76.00	106.00		-48.22	7.97	214.62
>	142.00	80.00	106.00		-151.58	25.04	-28.36
>	142.00	84.00	106.00		-265.45	43.85	209.75
>	142.00	88.00	106.00		-13.23	2.19	141.46
>	142.00	40.00	110.00		10.38	-1.71	84.99
>	142.00	44.00	110.00		261.37	-43.18	12.18
>	142.00	48.00	110.00		42.94	-7.09	-132.75
>	142.00	52.00	110.00		77.50	-12.80	129.53
>	142.00	56.00	110.00		250.75	-41.42	-68.41
>	142.00	60.00	110.00		-10.30	1.70	-71.93
>	142.00	64.00	110.00		157.71	-26.05	130.61
>	142.00	68.00	110.00		199.12	-32.90	-130.65
>	142.00	72.00	110.00		-23.02	3.80	8.35
>	142.00	76.00	110.00		225.97	-37.33	87.89
>	142.00	80.00	110.00		122.61	-20.26	-155.09
>	142.00	84.00	110.00		8.74	-1.44	83.02
>	142.00	88.00	110.00		260.96	-43.11	14.72
>	142.00	40.00	114.00		-157.85	26.08	338.42
>	142.00	44.00	114.00		93.14	-15.39	265.61
>	142.00	48.00	114.00		-125.28	20.70	120.67
>	142.00	52.00	114.00		-90.73	14.99	382.95
>	142.00	56.00	114.00		82.53	-13.63	185.01
>	142.00	60.00	114.00		-178.52	29.49	181.50
>	142.00	64.00	114.00		-10.51	1.74	384.03
>	142.00	68.00	114.00		30.90	-5.10	122.78
>	142.00	72.00	114.00		-191.24	31.59	261.78
>	142.00	76.00	114.00		57.75	-9.54	341.32
>	142.00	80.00	114.00		-45.61	7.54	98.33
>	142.00	84.00	114.00		-159.48	26.35	336.44
>	142.00	88.00	114.00		92.74	-15.32	268.15
>	146.00	40.00	50.00		81.83	-133.87	35.84
>	146.00	44.00	50.00		-50.85	83.18	-36.97
>	146.00	48.00	50.00		64.61	-105.71	-181.90
>	146.00	52.00	50.00		46.35	-75.82	80.38
>	146.00	56.00	50.00		-45.24	74.00	-117.56
>	146.00	60.00	50.00		92.76	-151.74	-121.08
>	146.00	64.00	50.00		3.95	-6.46	81.46
>	146.00	68.00	50.00		-17.94	29.36	-179.80
>	146.00	72.00	50.00		99.48	-162.75	-40.80
>	146.00	76.00	50.00		-32.14	52.58	38.74
>	146.00	80.00	50.00		22.50	-36.81	-204.24
>	146.00	84.00	50.00		82.69	-135.28	33.87
>	146.00	88.00	50.00		-50.64	82.84	-34.43
>	146.00	40.00	54.00		-4.38	7.16	292.69
>	146.00	44.00	54.00		-137.06	224.22	219.88
>	146.00	48.00	54.00		-21.59	35.33	74.95
>	146.00	52.00	54.00		-39.86	65.21	337.23
>	146.00	56.00	54.00		-131.44	215.03	139.29
>	146.00	60.00	54.00		6.55	-10.71	135.77
>	146.00	64.00	54.00		-82.26	134.58	338.31
>	146.00	68.00	54.00		-104.15	170.39	77.05
>	146.00	72.00	54.00		13.27	-21.72	216.06
>	146.00	76.00	54.00		-118.35	193.61	295.59
>	146.00	80.00	54.00		-63.71	104.22	52.61
>	146.00	84.00	54.00		-3.52	5.75	290.72
>	146.00	88.00	54.00		-136.84	223.87	222.43
>	146.00	40.00	58.00		139.19	-227.70	160.31
>	146.00	44.00	58.00		6.51	-10.65	87.50
>	146.00	48.00	58.00		121.97	-199.53	-57.43
>	146.00	52.00	58.00		103.71	-169.65	204.85
>	146.00	56.00	58.00		12.12	-19.83	6.91
>	146.00	60.00	58.00		150.11	-245.57	3.40
>	146.00	64.00	58.00		61.30	-100.29	205.93
>	146.00	68.00	58.00		39.41	-64.47	-55.33
>	146.00	72.00	58.00		156.84	-256.58	83.68
>	146.00	76.00	58.00		25.22	-41.25	163.22
>	146.00	80.00	58.00		79.86	-130.64	-79.77
>	146.00	84.00	58.00		140.05	-229.11	158.34
>	146.00	88.00	58.00		6.72	-10.99	90.05
>	146.00	40.00	62.00		-19.28	31.55	129.07
